id_atendimento,id_pedido,id_cliente,id_agente,canal,motivo_principal,submotivo,area_responsavel,prioridade,complexidade,data_abertura,data_primeira_resposta,data_fechamento,quantidade_reaberturas,tempo_agente_minutos,custo_hora_agente,custo_atendimento,valor_compensacao,valor_estornado,nota_satisfacao,nps_classificacao,houve_reclamacao_publica,cliente_churnou_apos_atendimento,houve_recompra_30_dias
2508,PED-10678,,6,app,Troca,estorno,financeiro,media,Alta,2024-10-05 06:01:18.268143,2024-10-05 09:01:18.268143,2024-10-07 00:01:18.268143,2,-10,41.15,401.09,0,-100,0,Promotor,nao,nao,Sim
3313,PED-96328,1254.0,34,WhatsApp,Cancelamento,Erro na cobrança,Comercial,alta,Alta,2025-01-31 22:07:00.127885,2025-02-01 10:07:00.127885,2025-02-02 16:07:00.127885,2,16,79.61,21.23,-20,0,6,neutro,Não,sim,sim
3314,PED-22466,211.0,43,SITE,produto com defeito,erro cobrança,Financeiro,Baixa,Média,2024-10-17 10:57:28.388479,2024-10-17 18:57:28.388479,,-1,-10,80.38,-13.4,-20,-100,5,Promotor,nao,nao,Não
3315,PED-26238,,16,Site,entrega,erro cobrança,financeiro,media,baixa,2025-09-24 14:33:53.058298,2025-09-24 19:33:53.058298,2025-09-24 16:33:53.058298,2,118,80.6,158.51,0,0,6,neutro,Não,nao,sim
3316,PED-50776,,39,Site,Entrega,Produto errado,Logística,baixa,baixa,2024-03-31 06:33:53.205586,2024-03-31 12:33:53.205586,,2,-10,82.52,-13.75,100,0,0,N/A,Não,sim,Sim
3317,ped-68546,454.0,4,site,entrega,Atraso,financeiro,Baixa,Baixa,2024-10-18 07:48:52.346895,2024-10-18 14:48:52.346895,2024-10-18 13:48:52.346895,2,-10,26.97,-4.49,0,0,6,neutro,SIM,sim,Sim
3318,ped-27463,,3,whatsapp,Cancelamento,Atraso,Logística,critica,Baixa,2025-11-15 17:19:16.228531,2025-11-15 18:19:16.228531,2025-11-18 21:19:16.228531,2,-10,23.51,420.19,50,200,3,Detrator,SIM,Sim,Não
972,ped-37530,150.0,1,Site,Produto com defeito,Arrependimento,Tecnologia,baixa,Média,2024-11-30 21:30:28.848424,2024-12-01 09:30:28.848424,2024-12-03 04:30:28.848424,3,-10,67.9,-11.32,50,200,6,N/A,nao,sim,nao
3320,PED-29666,,47,app,produto com defeito,arrependimento,Logística,alta,Baixa,2024-05-21 12:07:27.266327,2024-05-21 15:07:27.266327,2024-05-22 18:07:27.266327,2,-10,97.33,-16.22,-20,500,0,N/A,NAO,sim,sim
3321,ped-99422,,31,WhatsApp,entrega,estorno,Tecnologia,Alta,baixa,2025-11-01 02:55:46.834024,2025-11-01 03:55:46.834024,2025-11-02 13:55:46.834024,0,39,82.07,53.35,100,500,5,Neutro,SIM,Sim,Não
3079,ped-44969,438.0,16,WhatsApp,Troca,Estorno,Comercial,Média,baixa,2025-11-02 10:59:57.518620,2025-11-02 22:59:57.518620,2025-11-05 18:59:57.518620,1,-10,78.74,-13.12,50,500,0,Promotor,SIM,sim,nao
3323,PED-30500,888.0,13,WhatsApp,entrega,Produto errado,logistica,Baixa,Baixa,2025-08-22 16:00:50.844851,2025-08-22 19:00:50.844851,,-1,23,85.69,32.85,0,200,0,detrator,Sim,nao,sim
3324,PED-88309,,17,chat online,produto com defeito,Erro na cobrança,Tecnologia,Baixa,alta,2024-10-02 12:30:12.612448,2024-10-02 21:30:12.612448,,-1,41,95.0,64.92,100,200,4,Detrator,SIM,Não,Não
3325,PED-65958,860.0,35,SITE,troca,estorno,Logística,alta,Alta,2024-03-25 07:52:07.425473,2024-03-25 14:52:07.425473,2024-03-27 22:52:07.425473,1,81,55.67,75.15,0,0,4,Promotor,NAO,Não,sim
3326,ped-85636,,24,SITE,pagamento,atraso,logistica,media,Média,2025-07-20 18:31:47.604528,2025-07-21 00:31:47.604528,2025-07-23 22:31:47.604528,3,-10,77.41,-12.9,0,-100,1,detrator,NAO,Não,Sim
3327,PED-20278,303.0,1,Site,Produto com defeito,Erro na cobrança,Logística,media,alta,2024-09-22 23:47:46.877670,2024-09-23 11:47:46.877670,,2,-10,21.51,-3.58,50,0,0,N/A,nao,nao,Sim
3328,PED-30239,,44,SITE,entrega,Estorno,Logística,baixa,Média,2025-10-25 22:41:46.336658,2025-10-26 10:41:46.336658,2025-10-28 14:41:46.336658,0,29,34.64,16.74,100,0,3,Promotor,Não,Não,Sim
3329,PED-30288,,45,telefone,produto com defeito,Arrependimento,financeiro,Crítica,baixa,2025-07-31 07:20:51.123893,2025-07-31 10:20:51.123893,2025-08-01 00:20:51.123893,0,-10,27.21,-4.54,0,500,0,Neutro,NAO,sim,Não
3330,PED-31324,,35,Aplicativo,Pagamento,Erro na cobrança,Financeiro,media,Baixa,2024-10-02 09:51:31.037668,2024-10-02 19:51:31.037668,2024-10-05 15:51:31.037668,3,-10,72.68,-12.11,100,200,6,Detrator,NAO,Não,Sim
3331,PED-88565,,40,app,Pagamento,Arrependimento,Logística,alta,Média,2024-04-06 11:07:54.552068,2024-04-06 19:07:54.552068,2024-04-06 19:07:54.552068,3,-10,75.15,-12.53,0,0,0,promotor,sim,nao,sim
4981,PED-99974,,41,chat online,pagamento,estorno,Comercial,Alta,Alta,2024-06-17 09:06:33.731101,2024-06-17 20:06:33.731101,2024-06-20 13:06:33.731101,2,-10,67.05,-11.17,-20,200,6,detrator,Não,Não,Sim
3333,ped-72728,,48,Chat Online,Cancelamento,arrependimento,Financeiro,Baixa,Média,2026-02-04 05:45:14.669106,2026-02-04 16:45:14.669106,,-1,-10,57.14,-9.52,50,-100,0,detrator,Não,nao,Sim
2875,ped-56929,91.0,4,chat online,entrega,estorno,financeiro,media,baixa,2025-03-03 23:51:00.454113,2025-03-04 08:51:00.454113,,3,62,92.54,95.62,0,0,0,neutro,NAO,nao,sim
1820,PED-65017,415.0,19,chat online,Entrega,erro cobrança,Logística,critica,Baixa,2024-08-02 23:31:54.073521,2024-08-03 05:31:54.073521,,3,85,71.21,100.88,-20,0,6,promotor,nao,Sim,sim
3336,ped-87118,,4,WhatsApp,troca,erro cobrança,Tecnologia,Crítica,Média,2025-01-19 09:16:47.764019,2025-01-19 13:16:47.764019,2025-01-22 09:16:47.764019,3,-10,71.45,-11.91,0,0,6,Detrator,nao,Não,nao
2033,ped-75194,,26,Site,Entrega,Erro na cobrança,Financeiro,media,Baixa,2024-12-03 14:03:43.837589,2024-12-03 22:03:43.837589,,2,100,26.55,21.25,50,0,6,Detrator,Sim,Sim,nao
947,ped-48412,41.0,21,app,Produto com defeito,Erro na cobrança,Financeiro,media,Baixa,2025-10-19 10:40:12.955467,2025-10-19 16:40:12.955467,2025-10-19 10:40:12.955467,0,-10,44.5,-7.42,0,-100,6,N/A,NAO,sim,Sim
2876,ped-81758,1111.0,26,Chat Online,Troca,arrependimento,Financeiro,media,Baixa,2025-06-06 15:17:23.381475,2025-06-07 00:17:23.381475,2025-06-07 17:17:23.381475,1,52,93.12,80.7,100,200,1,Detrator,nao,Não,nao
3675,ped-53623,,36,chat online,entrega,atraso,financeiro,Crítica,Baixa,2025-10-16 15:59:22.895562,2025-10-16 23:59:22.895562,2025-10-19 11:59:22.895562,2,45,31.9,23.92,-20,500,0,promotor,Sim,sim,Sim
3341,PED-93414,1308.0,49,SITE,pagamento,Produto errado,Comercial,Média,Média,2025-05-28 17:26:09.967726,2025-05-28 21:26:09.967726,2025-06-01 12:26:09.967726,2,42,34.85,303.04,50,0,0,N/A,Sim,nao,Sim
4460,ped-17202,1050.0,27,Chat Online,pagamento,atraso,Tecnologia,media,baixa,2024-06-19 16:26:39.451211,2024-06-19 23:26:39.451211,2024-06-21 16:26:39.451211,0,-10,33.9,-5.65,0,-100,6,Detrator,nao,Não,Não
1729,PED-34000,,24,WhatsApp,entrega,atraso,Comercial,media,Baixa,2024-02-22 16:07:48.138880,2024-02-22 18:07:48.138880,2024-02-23 01:07:48.138880,-1,11,30.26,5.55,0,500,2,N/A,NAO,sim,sim
3344,ped-56502,560.0,22,Chat Online,produto com defeito,Arrependimento,Comercial,Crítica,Média,2024-08-07 10:24:03.066459,2024-08-07 12:24:03.066459,2024-08-10 19:24:03.066459,0,-10,21.64,-3.61,0,-100,0,N/A,Sim,sim,Não
4606,PED-45923,,49,Aplicativo,pagamento,atraso,Financeiro,Baixa,alta,2024-04-02 20:53:02.711098,2024-04-03 02:53:02.711098,2024-04-05 01:53:02.711098,1,-10,21.94,354.58,0,0,3,Detrator,Sim,nao,Não
350,ped-11147,,14,whatsapp,produto com defeito,estorno,Logística,Baixa,alta,2025-10-13 02:30:47.488734,2025-10-12 22:30:47.488734,2025-10-16 22:30:47.488734,0,34,36.63,20.76,100,0,6,promotor,Sim,Sim,Não
3323,PED-30494,,33,WhatsApp,pagamento,Arrependimento,Comercial,Alta,baixa,2024-12-18 01:01:12.068206,2024-12-18 12:01:12.068206,2024-12-22 01:01:12.068206,2,-10,25.66,25.58,100,0,2,detrator,nao,sim,nao
1267,PED-18470,,17,Telefone,produto com defeito,Erro na cobrança,Financeiro,Média,Alta,2025-11-23 00:22:16.797202,2025-11-23 11:22:16.797202,2025-11-25 14:22:16.797202,2,-10,24.97,-4.16,0,-100,6,promotor,Sim,sim,Sim
1605,PED-30942,,19,telefone,produto com defeito,estorno,Logística,alta,Baixa,2025-01-01 22:50:11.196734,2025-01-02 01:50:11.196734,2025-01-03 11:50:11.196734,0,-10,23.43,-3.9,0,200,6,Neutro,Não,Sim,Sim
3350,ped-93262,271.0,41,Telefone,pagamento,atraso,financeiro,Crítica,Baixa,2025-04-16 00:33:02.783326,2025-04-16 00:33:02.783326,2025-04-17 18:33:02.783326,3,78,27.84,452.42,50,500,1,N/A,Não,sim,sim
3374,ped-81876,,17,Chat Online,Entrega,Estorno,Comercial,Crítica,Baixa,2024-11-17 00:30:55.557357,2024-11-17 08:30:55.557357,2024-11-17 03:30:55.557357,0,44,27.53,20.19,-20,200,6,Detrator,nao,Sim,sim
3352,PED-22611,,13,Telefone,entrega,Estorno,Comercial,Alta,Média,2025-01-30 13:20:05.495066,2025-01-30 18:20:05.495066,2025-02-01 01:20:05.495066,0,87,85.26,123.63,0,0,6,Promotor,Sim,nao,nao
878,ped-83559,1309.0,19,Telefone,Produto com defeito,Atraso,Logística,baixa,Média,2024-09-02 04:32:52.847222,2024-09-02 13:32:52.847222,2024-09-04 05:32:52.847222,3,-10,44.65,-7.44,50,0,1,Neutro,Sim,nao,sim
2771,PED-70535,,19,App,produto com defeito,Arrependimento,Tecnologia,baixa,baixa,2025-02-11 15:44:48.593261,2025-02-11 17:44:48.593261,2025-02-13 00:44:48.593261,2,-10,57.27,-9.54,0,500,2,N/A,Não,Não,Sim
1334,ped-41054,,3,site,Produto com defeito,Erro na cobrança,financeiro,baixa,Baixa,2024-02-20 20:39:04.198299,2024-02-21 01:39:04.198299,2024-02-24 06:39:04.198299,0,-10,84.08,-14.01,50,0,6,N/A,NAO,nao,nao
3356,ped-43772,,49,whatsapp,Troca,Estorno,financeiro,baixa,Média,2024-08-29 15:13:07.931596,2024-08-30 03:13:07.931596,,1,117,60.58,118.13,100,500,5,Neutro,Não,Não,nao
3357,PED-14777,,45,App,pagamento,Produto errado,logistica,Crítica,Média,2024-11-07 13:14:00.859707,2024-11-07 20:14:00.859707,2024-11-09 19:14:00.859707,2,106,21.41,37.82,0,0,5,Promotor,sim,sim,Não
2283,ped-58680,,22,SITE,Cancelamento,estorno,Tecnologia,Média,Média,2024-04-04 12:04:28.126878,2024-04-05 00:04:28.126878,2024-04-06 23:04:28.126878,0,27,71.43,120.85,50,-100,0,neutro,NAO,nao,Sim
3359,ped-77532,,27,whatsapp,pagamento,Estorno,Financeiro,Crítica,alta,2025-03-13 07:24:50.900601,2025-03-13 19:24:50.900601,2025-03-15 01:24:50.900601,-1,-10,57.23,285.75,0,0,4,Neutro,SIM,nao,nao
3360,PED-49989,,3,telefone,pagamento,Estorno,financeiro,baixa,Média,2025-07-29 17:18:40.870130,2025-07-30 00:18:40.870130,2025-08-01 21:18:40.870130,-1,-10,70.66,-11.78,0,500,6,Neutro,nao,Não,Não
3361,PED-80927,577.0,19,telefone,Produto com defeito,atraso,financeiro,baixa,baixa,2025-04-02 18:36:39.091588,2025-04-03 01:36:39.091588,2025-04-04 22:36:39.091588,-1,72,82.2,98.64,50,-100,1,N/A,sim,Sim,nao
3362,ped-95481,550.0,15,telefone,troca,Erro na cobrança,Logística,Alta,baixa,2025-07-03 05:07:17.099671,2025-07-03 12:07:17.099671,2025-07-04 03:07:17.099671,3,84,80.89,427.01,50,500,6,neutro,SIM,sim,sim
1972,ped-41918,549.0,13,Telefone,Troca,Arrependimento,Comercial,baixa,alta,2025-03-21 03:42:46.309686,2025-03-21 07:42:46.309686,2025-03-22 23:42:46.309686,0,7,69.19,8.07,-20,200,6,neutro,nao,nao,Sim
3662,ped-49140,,1,WhatsApp,Entrega,estorno,Tecnologia,Crítica,Baixa,2025-04-05 08:06:35.494685,2025-04-05 12:06:35.494685,2025-04-09 09:06:35.494685,0,-10,54.6,-9.1,0,0,4,Neutro,NAO,nao,sim
3365,PED-85319,724.0,1,Telefone,produto com defeito,arrependimento,Tecnologia,Crítica,Alta,2024-06-06 07:58:16.414965,2024-06-06 12:58:16.414965,,2,-10,85.79,-14.3,-20,200,6,Promotor,SIM,nao,sim
989,PED-33371,1350.0,22,site,Troca,arrependimento,Tecnologia,alta,baixa,2025-09-27 22:26:38.751144,2025-09-28 07:26:38.751144,2025-09-28 21:26:38.751144,2,-10,93.0,-15.5,-20,-100,5,promotor,Sim,Não,Não
4163,ped-34436,450.0,19,App,produto com defeito,arrependimento,Logística,media,Média,2026-01-20 04:41:16.613748,2026-01-20 09:41:16.613748,2026-01-20 14:41:16.613748,3,-10,47.17,-7.86,50,-100,6,Detrator,Sim,nao,sim
1740,PED-18011,,27,telefone,Produto com defeito,estorno,Logística,Alta,Baixa,2025-06-17 02:49:42.064986,2025-06-16 23:49:42.064986,2025-06-21 05:49:42.064986,0,-10,80.12,394.96,0,-100,6,promotor,Sim,sim,sim
3369,PED-80994,,28,Chat Online,produto com defeito,erro cobrança,Tecnologia,Baixa,Alta,2025-04-27 07:18:46.278794,2025-04-27 11:18:46.278794,2025-05-01 17:18:46.278794,1,108,37.75,67.95,0,200,0,N/A,Não,Sim,nao
2991,ped-64405,242.0,36,whatsapp,Pagamento,estorno,Comercial,critica,Média,2024-03-26 04:11:38.967137,2024-03-26 07:11:38.967137,2024-03-29 09:11:38.967137,3,-10,46.85,160.55,0,0,0,Detrator,nao,nao,sim
1095,ped-97318,,28,telefone,pagamento,atraso,Financeiro,Alta,Baixa,2024-10-01 17:56:05.297769,2024-10-02 03:56:05.297769,2024-10-06 14:56:05.297769,3,-10,81.86,-13.64,-20,0,1,Detrator,NAO,Não,sim
3372,ped-37831,67.0,49,Telefone,Cancelamento,arrependimento,Logística,Crítica,Alta,2024-03-19 14:36:29.224902,2024-03-19 16:36:29.224902,2024-03-23 22:36:29.224902,2,-10,96.77,-16.13,-20,-100,0,neutro,NAO,sim,Sim
3373,PED-21340,1244.0,10,app,produto com defeito,Atraso,financeiro,Crítica,baixa,2024-12-29 01:10:30.397597,2024-12-29 06:10:30.397597,2025-01-01 06:10:30.397597,2,38,29.81,18.88,-20,-100,6,neutro,NAO,Sim,Sim
3374,PED-90361,348.0,27,App,Produto com defeito,estorno,logistica,Média,baixa,2024-11-09 10:56:00.780716,2024-11-09 19:56:00.780716,,1,78,88.21,114.67,50,0,0,Neutro,sim,sim,Sim
3375,ped-49781,1267.0,30,site,pagamento,estorno,Financeiro,alta,Alta,2024-03-29 13:37:08.475013,2024-03-29 22:37:08.475013,,1,-10,82.06,-13.68,0,0,6,neutro,Não,sim,Sim
339,PED-47405,,34,site,Pagamento,erro cobrança,Tecnologia,Crítica,Alta,2024-03-19 20:07:32.262170,2024-03-20 01:07:32.262170,2024-03-22 20:07:32.262170,2,-10,85.04,143.25,-20,200,6,Detrator,nao,Não,Não
1334,PED-35717,,42,site,troca,Estorno,financeiro,media,Alta,2025-03-16 23:57:53.342576,2025-03-17 09:57:53.342576,,0,-10,77.75,-12.96,-20,0,6,Detrator,Sim,Não,Não
3378,PED-73164,,10,site,Pagamento,Arrependimento,Comercial,critica,Baixa,2025-11-02 23:39:52.918586,2025-11-03 10:39:52.918586,2025-11-07 23:39:52.918586,0,78,91.62,119.11,0,-100,0,promotor,SIM,Sim,Sim
3379,PED-95300,,6,Telefone,Cancelamento,Arrependimento,Logística,alta,baixa,2026-01-14 17:46:48.158393,2026-01-14 23:46:48.158393,,0,-10,41.33,-6.89,0,-100,5,Neutro,nao,Sim,sim
2175,ped-94009,,34,Site,Troca,erro cobrança,Tecnologia,Alta,Média,2024-08-28 05:12:14.139122,2024-08-28 09:12:14.139122,2024-08-29 15:12:14.139122,0,-10,91.54,-15.26,0,0,6,promotor,sim,sim,nao
3381,PED-48130,,1,telefone,Cancelamento,Erro na cobrança,Financeiro,baixa,Média,2024-12-07 09:22:00.743735,2024-12-07 16:22:00.743735,2024-12-08 07:22:00.743735,0,42,59.09,464.95,100,0,4,Promotor,nao,Sim,Não
4912,ped-85473,,24,whatsapp,Entrega,Atraso,Logística,Baixa,Alta,2026-01-18 16:54:28.128017,2026-01-18 21:54:28.128017,2026-01-19 06:54:28.128017,0,-10,80.12,-13.35,100,200,0,detrator,nao,nao,Sim
3383,PED-90447,948.0,29,Site,Pagamento,Atraso,logistica,Baixa,Baixa,2025-01-07 00:10:17.254269,2025-01-07 06:10:17.254269,2025-01-11 19:10:17.254269,0,47,42.15,33.02,-20,-100,0,Detrator,nao,nao,Não
2858,ped-19270,,22,Telefone,Cancelamento,Erro na cobrança,Logística,Baixa,Alta,2025-07-20 05:27:28.015040,2025-07-20 09:27:28.015040,2025-07-22 20:27:28.015040,3,6,26.98,2.7,0,200,6,promotor,Não,nao,Não
3173,PED-90308,1107.0,29,telefone,Pagamento,Arrependimento,financeiro,Alta,Baixa,2026-01-01 16:48:23.410760,2026-01-01 17:48:23.410760,2026-01-06 11:48:23.410760,0,-10,99.15,-16.52,50,-100,0,promotor,sim,sim,sim
1041,ped-18504,155.0,9,Aplicativo,Cancelamento,Atraso,Financeiro,Alta,alta,2025-03-05 23:38:45.984905,2025-03-06 07:38:45.984905,2025-03-10 22:38:45.984905,2,54,83.9,75.51,50,200,6,N/A,NAO,Sim,Sim
3788,PED-38201,794.0,14,whatsapp,Pagamento,arrependimento,Financeiro,critica,baixa,2024-05-13 12:26:33.727049,2024-05-14 00:26:33.727049,2024-05-14 04:26:33.727049,0,-10,66.63,-11.1,0,-100,6,Neutro,Sim,sim,nao
3693,ped-97843,,42,site,produto com defeito,Atraso,Tecnologia,critica,alta,2026-02-01 16:04:07.743311,2026-02-01 21:04:07.743311,2026-02-05 09:04:07.743311,0,70,55.35,64.58,50,0,0,Detrator,SIM,Sim,sim
3389,ped-93003,,37,Telefone,pagamento,Arrependimento,financeiro,Alta,Alta,2024-10-12 03:59:59.908029,2024-10-12 09:59:59.908029,2024-10-13 06:59:59.908029,0,-10,99.46,-16.58,0,-100,6,Promotor,Não,sim,sim
3390,PED-97514,,27,SITE,produto com defeito,Atraso,Financeiro,critica,Média,2026-01-23 17:29:56.003212,2026-01-23 15:29:56.003212,2026-01-26 01:29:56.003212,1,116,76.79,404.81,0,0,6,Detrator,nao,Sim,Não
3830,ped-67473,,25,Site,Troca,Produto errado,logistica,Baixa,baixa,2025-06-26 11:46:42.249259,2025-06-26 14:46:42.249259,2025-06-27 22:46:42.249259,3,-10,86.49,-14.41,0,0,6,N/A,Não,sim,nao
3934,PED-13729,,34,site,pagamento,Atraso,Tecnologia,baixa,Baixa,2025-09-25 05:05:07.925617,2025-09-25 17:05:07.925617,2025-09-28 18:05:07.925617,1,-10,97.14,-16.19,-20,200,0,detrator,SIM,nao,sim
3978,PED-68733,145.0,41,App,Produto com defeito,atraso,Logística,critica,Baixa,2025-12-26 01:30:06.994550,2025-12-26 07:30:06.994550,,1,-10,78.31,-13.05,0,0,4,Promotor,NAO,nao,nao
3871,PED-51057,549.0,39,whatsapp,entrega,Erro na cobrança,Logística,Crítica,Baixa,2024-03-15 15:26:55.310512,2024-03-15 23:26:55.310512,2024-03-18 17:26:55.310512,-1,99,46.62,76.92,100,0,6,Detrator,Não,nao,Sim
3095,ped-20663,252.0,32,Chat Online,produto com defeito,Produto errado,Logística,Baixa,Alta,2025-06-03 22:10:34.329421,2025-06-04 04:10:34.329421,2025-06-08 20:10:34.329421,3,71,94.74,112.11,100,500,3,detrator,sim,Não,sim
3396,PED-33905,,38,Aplicativo,Produto com defeito,Erro na cobrança,Financeiro,Baixa,Média,2024-03-10 23:13:47.470996,2024-03-11 05:13:47.470996,2024-03-13 19:13:47.470996,3,102,41.97,167.24,-20,0,3,Detrator,Sim,Sim,Sim
3735,PED-36345,485.0,25,Telefone,Troca,arrependimento,Logística,Alta,Média,2024-04-08 06:41:43.886491,2024-04-08 10:41:43.886491,2024-04-09 21:41:43.886491,0,59,21.83,21.47,50,-100,5,Detrator,Sim,sim,sim
3398,PED-14086,,2,whatsapp,Cancelamento,arrependimento,financeiro,baixa,alta,2024-09-03 05:23:24.830324,2024-09-03 09:23:24.830324,,0,73,81.21,439.22,0,0,6,Promotor,sim,sim,nao
3399,PED-31359,,1,site,entrega,Erro na cobrança,Tecnologia,media,Média,2025-01-08 06:00:05.194787,2025-01-08 13:00:05.194787,2025-01-12 00:00:05.194787,3,-10,82.52,-13.75,100,200,5,Neutro,sim,Não,sim
3400,PED-39474,669.0,47,telefone,entrega,estorno,Logística,Média,Baixa,2025-05-26 10:18:02.819971,2025-05-26 14:18:02.819971,,3,34,49.69,28.16,0,-100,2,neutro,NAO,Sim,nao
660,ped-43725,,48,Site,troca,Produto errado,logistica,baixa,Alta,2024-06-18 02:46:40.831190,2024-06-18 06:46:40.831190,2024-06-20 14:46:40.831190,-1,-10,46.86,266.41,100,-100,3,promotor,Sim,sim,Não
3402,PED-11063,17.0,31,Chat Online,Pagamento,atraso,Comercial,Média,Alta,2025-10-13 15:30:44.953661,2025-10-13 23:30:44.953661,2025-10-13 20:30:44.953661,0,-10,48.45,-8.07,100,200,5,neutro,SIM,Não,nao
3403,ped-44613,598.0,47,Aplicativo,Produto com defeito,Produto errado,Logística,Baixa,alta,2024-10-24 12:56:16.673974,2024-10-24 18:56:16.673974,2024-10-28 10:56:16.673974,1,114,63.41,261.13,0,-100,0,N/A,SIM,Não,sim
3404,PED-58066,,9,whatsapp,pagamento,atraso,financeiro,critica,Baixa,2024-02-15 06:26:47.155775,2024-02-15 18:26:47.155775,2024-02-18 02:26:47.155775,2,-10,73.24,-12.21,100,-100,0,Detrator,Não,Sim,nao
3405,PED-56338,,13,site,Produto com defeito,erro cobrança,Logística,alta,alta,2024-08-12 06:11:45.285063,2024-08-12 14:11:45.285063,2024-08-16 12:11:45.285063,0,89,73.49,109.01,100,500,0,Promotor,Não,Não,Sim
3406,PED-83363,337.0,35,App,Pagamento,estorno,Tecnologia,Baixa,Baixa,2025-10-25 14:38:12.943703,2025-10-25 16:38:12.943703,,1,-10,74.55,-12.42,0,-100,6,detrator,Não,Sim,sim
1194,PED-31852,1323.0,28,site,Troca,Estorno,logistica,media,Alta,2024-12-30 14:32:42.008322,2024-12-30 20:32:42.008322,2025-01-01 17:32:42.008322,1,-10,45.48,-7.58,-20,0,0,promotor,sim,nao,Sim
1670,PED-21978,,39,Aplicativo,pagamento,Produto errado,Tecnologia,alta,Média,2025-12-19 14:08:53.520132,2025-12-19 15:08:53.520132,2025-12-20 16:08:53.520132,3,-10,40.36,484.07,-20,0,0,detrator,Sim,Não,Não
3295,PED-54497,,18,Telefone,entrega,Erro na cobrança,Comercial,Baixa,Média,2024-12-11 07:41:35.727520,2024-12-11 10:41:35.727520,2024-12-15 05:41:35.727520,1,94,82.42,129.12,100,0,0,promotor,Sim,Não,Não
2795,PED-73465,,15,telefone,Produto com defeito,estorno,logistica,Crítica,baixa,2025-03-01 15:54:59.838616,2025-03-01 20:54:59.838616,2025-03-04 18:54:59.838616,-1,17,90.02,187.81,50,500,1,Promotor,Sim,Sim,sim
3411,PED-46378,1312.0,17,Site,Pagamento,atraso,Financeiro,Baixa,alta,2024-08-10 17:06:41.779961,2024-08-10 20:06:41.779961,,3,99,60.38,99.63,100,0,6,N/A,Sim,Não,sim
3412,PED-45631,,12,Site,Produto com defeito,estorno,Comercial,Crítica,baixa,2025-04-07 04:30:30.183621,2025-04-07 06:30:30.183621,2025-04-11 11:30:30.183621,3,95,27.4,221.77,0,0,5,N/A,SIM,sim,Sim
3413,PED-11205,870.0,6,Chat Online,produto com defeito,Atraso,Tecnologia,Crítica,Média,2025-02-07 08:05:00.535974,2025-02-07 19:05:00.535974,2025-02-07 12:05:00.535974,-1,12,54.77,10.95,100,0,0,promotor,SIM,sim,Não
831,PED-14610,,18,Telefone,Entrega,Atraso,Comercial,baixa,Baixa,2024-12-15 13:50:34.067940,2024-12-15 19:50:34.067940,,0,-10,25.77,481.85,50,500,0,Promotor,NAO,Não,nao
3536,PED-90434,,29,Telefone,Cancelamento,Produto errado,financeiro,media,alta,2024-06-24 03:45:49.772419,2024-06-24 08:45:49.772419,,0,31,96.04,49.62,100,500,0,N/A,NAO,Sim,sim
1264,PED-39031,,18,App,entrega,erro cobrança,Tecnologia,Baixa,baixa,2025-04-01 18:29:48.905521,2025-04-01 22:29:48.905521,2025-04-04 17:29:48.905521,2,88,74.74,461.8,50,200,6,detrator,Sim,Não,sim
3417,PED-37033,1332.0,14,SITE,troca,Estorno,logistica,Alta,baixa,2024-07-22 09:53:27.748879,2024-07-22 12:53:27.748879,2024-07-24 20:53:27.748879,0,86,66.04,432.96,100,0,6,promotor,SIM,Não,sim
245,ped-72964,,21,app,Pagamento,Estorno,Tecnologia,media,Baixa,2024-10-20 04:36:12.841630,2024-10-20 13:36:12.841630,,3,-10,24.09,-4.01,-20,-100,6,Neutro,SIM,Não,Não
1457,ped-66202,,26,Site,produto com defeito,atraso,Tecnologia,Média,Alta,2025-10-22 14:56:39.834411,2025-10-22 23:56:39.834411,2025-10-24 20:56:39.834411,0,97,60.48,262.67,0,0,5,Neutro,nao,sim,nao
3420,ped-82922,,21,telefone,Troca,estorno,Logística,baixa,Alta,2025-02-17 22:22:54.874968,2025-02-18 06:22:54.874968,2025-02-20 16:22:54.874968,3,-10,83.6,-13.93,100,0,6,detrator,SIM,Não,Não
3421,PED-71229,,45,Site,Produto com defeito,atraso,Financeiro,media,Média,2025-09-19 14:25:16.079229,2025-09-19 17:25:16.079229,2025-09-21 22:25:16.079229,3,-10,26.57,-4.43,0,-100,0,N/A,Não,Sim,nao
3422,ped-69056,584.0,34,site,Produto com defeito,arrependimento,Comercial,alta,Baixa,2025-02-21 22:53:42.480597,2025-02-22 07:53:42.480597,2025-02-23 00:53:42.480597,2,10,54.28,9.05,-20,-100,2,N/A,Sim,sim,Não
4126,ped-53466,1269.0,13,Aplicativo,Troca,Arrependimento,Logística,baixa,Alta,2025-09-12 09:51:31.418090,2025-09-12 21:51:31.418090,2025-09-16 05:51:31.418090,1,-10,80.49,359.78,100,200,4,Promotor,Sim,nao,Não
3424,ped-11623,1069.0,17,Chat Online,Pagamento,arrependimento,financeiro,Média,Alta,2024-10-20 17:47:54.853753,2024-10-21 03:47:54.853753,,2,-10,71.62,-11.94,50,0,2,detrator,Sim,sim,sim
