id_lancamento,data,tipo,categoria,descricao,valor,id_pedido
1657,2024-07-18,receita,Marketing,Earum cupiditate.,-6334.19,PED-49013
1658,2024-02-22,Despesa,Receita,Aliquid fugiat.,1099.96,PED-97852
1659,2024-02-04,Despesa,Logística,Error accusamus tempora amet vero.,-1173.31,
1660,2025-06-27,Receita,Marketing,Provident debitis nisi.,6940.59,PED-89174
1661,2024-09-02,Despesa,Marketing,Repellendus dolore repudiandae quas.,675.98,
1662,2024-11-22,receita,Marketing,A voluptatum provident.,-7733.91,PED-95957
1663,2024-12-03,receita,Receita,Hic quod totam doloribus.,101.83,PED-96208
1664,2024-02-05,receita,Tecnologia,Iste cum tenetur saepe tenetur.,8262.65,PED-90837
1665,2024-05-12,Despesa,Receita,Rerum similique dolor.,11262.83,PED-98487
1666,2024-05-21,receita,Marketing,Totam iste possimus.,-5498.21,
1667,2024-03-26,Receita,Marketing,Corrupti ratione maiores quasi.,5920.65,
1668,2025-09-11,Receita,RH,Temporibus doloribus quam non.,4972.46,
1669,2025-10-03,receita,Receita,Quas dicta.,9163.79,
1670,2024-02-28,Receita,Logística,Consectetur exercitationem molestias.,7394.42,PED-29420
1671,2026-01-16,receita,Marketing,Adipisci excepturi neque.,-5670.82,PED-29978
1672,2025-12-22,receita,RH,Accusantium commodi similique ex ratione.,-7607.44,
1673,2025-12-29,Receita,Logística,Non numquam aliquam quaerat magni.,3388.61,
1674,2025-12-23,receita,Marketing,Deserunt autem veritatis quam.,-5946.73,PED-66595
1675,2024-09-10,receita,Receita,Optio ab quibusdam illum.,3573.23,PED-82653
1676,2024-07-20,Receita,RH,Aliquam distinctio soluta quisquam.,-6.39,PED-77286
1677,2024-10-13,Receita,Receita,Necessitatibus itaque.,-6785.91,PED-12492
1678,2025-08-20,Despesa,Logística,Magni voluptates fugiat ipsam numquam.,3065.11,PED-45107
1679,2024-12-10,receita,Marketing,Laudantium dolores.,1895.78,PED-94696
1680,2025-07-15,receita,Receita,Accusamus placeat rem minus.,724.6,PED-31146
1681,2024-12-17,Despesa,marketing,Corrupti odit quae.,1384.81,
1682,2024-04-29,Despesa,marketing,Sit quia.,3753.17,PED-99780
1683,2025-07-03,Despesa,Receita,Quasi nostrum commodi.,5139.16,PED-27191
1684,2024-02-28,Despesa,Receita,Rem tempora cumque.,-192.58,PED-64638
1685,2025-03-26,receita,marketing,Delectus quaerat.,4436.85,
1686,2024-07-16,Despesa,RH,Minus ab nisi.,-5418.07,
1687,2025-09-30,Despesa,RH,Suscipit voluptatum voluptatum consectetur.,-5981.93,PED-64523
1688,2025-01-21,receita,marketing,Deserunt est pariatur adipisci libero.,-3811.34,
1689,2024-06-15,receita,Logística,Eius dolore deserunt.,-859.12,
1690,2025-10-27,Despesa,Marketing,Natus magnam consequuntur ullam.,8136.31,PED-54267
1691,2025-07-08,Receita,Tecnologia,Debitis tenetur doloremque.,-3466.19,
1692,2024-07-07,receita,Logística,Corrupti itaque error.,11873.26,
1693,2025-12-08,Despesa,Logística,Assumenda blanditiis quam rem.,9926.35,
1694,2024-08-07,Despesa,Marketing,Ipsum fuga cupiditate nesciunt.,10532.64,PED-67386
1695,2025-01-31,Receita,Marketing,Repellat expedita.,7633.05,
1696,2026-01-16,Despesa,Marketing,Ea laborum necessitatibus.,2146.11,
1697,2024-10-28,Receita,Logística,Debitis explicabo voluptate.,-4859.35,PED-48289
1698,2025-08-12,Despesa,RH,Quo illo eligendi.,6651.04,
1699,2025-08-07,Despesa,Logística,Quasi odit consequuntur ea temporibus.,-1307.85,
1700,2024-05-04,Receita,RH,Laudantium incidunt hic commodi.,11392.73,
1701,2024-10-30,receita,Logística,Nostrum sapiente.,-2264.83,
1702,2024-06-23,receita,Logística,Et consequuntur.,6303.99,PED-64396
1703,2024-12-19,Despesa,Receita,Eligendi magni asperiores.,-3090.97,PED-79422
1704,2025-05-31,Receita,marketing,Earum tenetur delectus quae.,8035.37,PED-64186
1705,2024-03-06,receita,Tecnologia,Laudantium nam nihil consectetur eveniet.,7892.15,
1706,2024-07-23,receita,marketing,Vero atque ducimus blanditiis commodi.,7403.04,
1707,2026-02-01,Receita,Logística,Velit reprehenderit rerum beatae.,-1703.91,PED-31538
1708,2024-02-18,Receita,RH,Id ex magni corrupti.,7183.85,
1709,2024-06-18,Despesa,Marketing,Cupiditate perferendis corporis.,11554.66,PED-96554
1710,2026-01-27,receita,RH,Cupiditate mollitia iste.,9715.66,PED-82562
1711,2024-10-28,Despesa,Receita,Sequi maiores dolores.,-1726.1,
1712,2025-12-24,receita,Tecnologia,Adipisci quam asperiores magnam.,4208.02,PED-29249
1713,2024-12-18,receita,Receita,Voluptatum itaque voluptates.,-3897.33,PED-81358
1714,2024-05-02,Despesa,Logística,Eius et ad eligendi deleniti.,9753.5,PED-95033
1715,2024-10-21,Receita,Logística,Praesentium repudiandae et eligendi repellendus.,-6314.38,PED-80442
1716,2025-12-16,receita,Receita,Magnam doloremque odit.,6377.61,PED-26515
1717,2024-12-10,Receita,Marketing,Nesciunt aperiam corrupti a.,2233.43,PED-50927
1718,2025-03-12,Despesa,marketing,Officia vel.,-7531.57,PED-80770
1719,2024-03-02,Receita,Logística,Sed laboriosam earum.,6530.18,
1720,2024-12-29,Despesa,Marketing,Voluptatibus quibusdam.,8831.67,PED-44046
1721,2024-10-12,Receita,Marketing,Molestias magnam asperiores maiores.,7131.2,PED-26351
1722,2025-03-25,receita,Tecnologia,Repudiandae eos recusandae.,6737.17,PED-69394
1723,2025-05-24,Receita,Receita,Deleniti est quasi.,11780.0,
1724,2025-08-07,receita,Logística,Quaerat dignissimos ducimus unde.,-2309.29,
1725,2024-02-06,Despesa,RH,Minus nostrum.,2393.33,
1726,2024-08-30,receita,Tecnologia,Dolorem reiciendis ipsam.,3647.38,PED-57352
1727,2024-02-11,Receita,marketing,Odit laborum nostrum aut.,6232.81,
1728,2024-12-29,Receita,Marketing,Perferendis nostrum.,497.73,PED-27047
1729,2024-12-15,Receita,RH,Est quia cupiditate impedit.,-6438.55,PED-98712
1730,2025-01-19,Despesa,Tecnologia,Illo sed nobis inventore consectetur.,2378.9,PED-61744
1731,2025-08-02,Despesa,RH,Sequi iusto et iusto cum.,4729.22,PED-67682
1732,2025-03-27,Despesa,RH,Occaecati sequi nisi velit repellat.,8476.24,
1733,2024-05-16,receita,Receita,Amet aliquam.,1154.26,
1734,2025-06-03,Despesa,marketing,Maiores nihil animi.,1108.65,
1735,2025-05-07,Despesa,Logística,Dolorem officia.,10433.95,PED-25566
1736,2025-12-20,Receita,Marketing,Eius pariatur facere.,-608.28,
1737,2025-08-02,Despesa,marketing,Quidem aperiam ea facere accusantium.,-5645.16,PED-49967
1738,2025-08-09,receita,Logística,Minima aliquid quae.,1718.51,
1739,2024-06-14,Despesa,RH,Velit in accusamus rem.,-7026.98,PED-49998
1740,2025-10-29,Receita,marketing,Quas ex ducimus.,8382.5,
1741,2024-10-03,Receita,Tecnologia,Possimus qui in repudiandae molestiae.,-1027.02,PED-15856
1742,2024-07-18,receita,Tecnologia,Natus nemo harum.,-1805.96,PED-69293
1743,2024-09-21,receita,RH,Dolore officia.,8689.2,
1744,2024-03-04,Receita,Tecnologia,Aperiam vel in repudiandae consequatur.,4729.21,PED-68973
1745,2024-06-25,Receita,Receita,Quasi sunt voluptate et.,-1495.67,PED-91889
1746,2025-07-26,receita,marketing,Repudiandae odio consectetur ea.,10004.89,
1747,2025-04-14,Despesa,RH,Beatae minus eum consequuntur quos.,6718.26,
1748,2024-03-30,Receita,Receita,Vel quam enim.,-7503.92,PED-92589
1749,2024-03-18,Despesa,Receita,Cum quia.,-5524.37,
1750,2024-03-14,Receita,Tecnologia,Atque repellendus distinctio.,2836.69,
1751,2024-06-08,receita,Tecnologia,Illum officiis molestiae saepe odit.,9937.29,
1752,2024-06-06,Receita,Logística,Placeat neque ullam.,7735.14,PED-42150
1753,2025-03-08,Receita,Tecnologia,Et vero soluta nesciunt.,4137.1,
1754,2025-09-11,receita,Marketing,Ut neque.,-1200.87,PED-33659
1755,2025-07-26,Receita,Tecnologia,Sapiente natus a.,-1652.35,
1756,2024-06-20,Receita,Marketing,Nesciunt cupiditate atque blanditiis.,2835.59,
1757,2024-05-29,Receita,Logística,Voluptate quidem eveniet quis vitae.,7366.09,PED-30214
1758,2025-10-23,receita,Receita,Vel optio exercitationem deleniti.,-4616.18,PED-90540
1759,2025-08-06,Receita,Marketing,Deserunt adipisci neque alias.,6266.01,PED-49062
1760,2025-02-26,Receita,Logística,Ad sit.,-5150.79,PED-52495
1761,2024-02-25,receita,Marketing,Saepe illum culpa inventore.,-6962.44,
1762,2025-08-30,receita,Tecnologia,Nulla dolore velit.,7047.8,
1763,2025-07-16,receita,Marketing,Aut nihil illum corrupti.,-1633.27,PED-82498
1764,2025-04-15,Receita,RH,Fuga assumenda molestiae.,-7421.87,
1765,2024-10-07,Receita,Logística,Est atque.,3081.51,
1766,2025-07-18,Receita,Tecnologia,Maxime possimus eum iusto magni.,5031.02,PED-26458
1767,2025-03-12,Despesa,RH,Corrupti quis aperiam architecto voluptatem.,919.65,
1768,2024-11-11,Receita,Logística,Assumenda voluptatibus quos.,2808.8,
1769,2024-08-19,Despesa,RH,Numquam perspiciatis.,11227.04,PED-82764
1770,2024-05-28,Receita,Marketing,Sunt doloremque at.,8252.87,PED-91360
1771,2025-03-20,Despesa,marketing,Natus corrupti quidem.,-7989.14,PED-73201
1772,2025-11-18,Despesa,Logística,Enim praesentium est.,8789.75,PED-59827
1773,2025-11-11,Despesa,marketing,Sit repellendus eos.,3703.18,PED-76889
1774,2025-02-13,Receita,marketing,Corporis delectus at consectetur nam.,6783.66,
1775,2025-02-13,receita,Marketing,Consequuntur alias illo quidem.,-93.9,
1776,2024-09-15,Despesa,Tecnologia,Mollitia cum nesciunt atque quisquam.,11976.43,
1777,2024-10-02,Despesa,Tecnologia,Adipisci beatae sed.,11148.34,PED-51720
1778,2024-03-19,Despesa,Logística,Facilis perferendis error cumque.,11592.81,PED-69338
1779,2026-01-11,Receita,Receita,Dolores minus eos veniam reiciendis.,11660.44,
1780,2024-08-06,receita,Tecnologia,Enim ipsa.,-1430.86,
1781,2024-08-18,Despesa,RH,Tenetur sed exercitationem perspiciatis.,-7914.42,
1782,2025-11-19,receita,Tecnologia,Distinctio mollitia ullam officia.,9905.36,PED-74091
1783,2026-01-06,Despesa,Marketing,Facilis eveniet veniam blanditiis.,7746.1,
1784,2025-08-22,Despesa,Marketing,Soluta veniam mollitia error.,9851.44,PED-98029
1785,2025-10-14,Despesa,Marketing,Modi officiis deserunt.,-940.11,PED-59332
1786,2025-05-26,receita,marketing,Adipisci tenetur.,8782.92,
1787,2025-10-25,receita,Logística,Porro delectus facere ut veniam.,10724.96,
1788,2025-04-03,Receita,Receita,Praesentium repellendus doloribus rem.,-7604.37,PED-46848
1789,2025-10-05,Receita,Marketing,Quia tempore ducimus.,8325.62,PED-91951
1790,2024-11-16,Despesa,marketing,Quo nulla ad blanditiis.,-3314.84,PED-74724
1791,2025-03-31,Receita,Logística,Laboriosam sed quia.,1856.76,
1792,2025-06-02,Receita,marketing,Facilis modi non quam accusamus.,11685.27,PED-93681
1793,2025-05-20,Receita,Logística,Doloribus tempora accusamus.,3382.04,
1794,2024-09-24,Despesa,marketing,Error quibusdam omnis totam.,5196.77,
1795,2025-07-09,Receita,Tecnologia,Maiores voluptas facere.,-5435.07,
1796,2025-11-13,receita,Tecnologia,Possimus earum praesentium enim.,9109.58,PED-78561
1797,2025-10-19,Receita,Receita,Velit repellat saepe.,-7537.65,PED-98832
1798,2025-09-04,Despesa,Tecnologia,Et fuga aperiam soluta voluptatibus.,9662.04,PED-10256
1799,2025-01-22,Despesa,Receita,Molestias tempora.,10861.48,PED-16797
1800,2025-11-04,receita,RH,Vero ut ipsum.,-2519.29,PED-99151
1801,2025-08-10,receita,Logística,Hic quisquam placeat necessitatibus repudiandae.,2345.14,
1802,2025-05-11,Receita,Logística,Impedit vel placeat.,10367.83,PED-79784
1803,2025-12-22,receita,Marketing,Placeat est debitis.,-162.82,
1804,2025-10-30,Despesa,Marketing,Ex et commodi magnam.,11805.29,PED-39573
1805,2025-03-22,Receita,marketing,Eligendi eveniet excepturi aperiam.,-4062.46,PED-53152
1806,2025-06-21,Receita,Receita,Totam vel illo pariatur.,4505.89,PED-13653
1807,2025-12-11,receita,Marketing,Aliquam numquam corrupti temporibus placeat.,3850.62,PED-92090
1808,2026-01-20,receita,marketing,Minima cupiditate rem quam autem.,-5843.19,PED-41242
1809,2025-01-28,Receita,Logística,Aperiam voluptatum facilis eos eum.,2393.5,
1810,2025-04-04,Despesa,Tecnologia,Explicabo placeat consequatur.,770.59,PED-22539
1811,2024-12-09,Despesa,Marketing,Veniam sequi minus.,-6289.31,
1812,2025-03-25,receita,Logística,Vitae non sint eveniet.,9801.67,
1813,2025-01-16,Receita,RH,Deleniti nesciunt ipsum perspiciatis.,-6904.22,PED-90050
1814,2025-02-05,Receita,Marketing,Quasi repellendus repellendus sapiente.,5551.29,
1815,2025-11-21,receita,RH,Debitis magni magnam aperiam explicabo.,33.66,PED-90911
1816,2024-09-23,Receita,Tecnologia,Voluptatum sit molestiae voluptas libero.,7749.5,
1817,2025-09-17,receita,RH,Dolores expedita corporis.,1284.18,
1818,2025-06-11,receita,Receita,Reiciendis optio neque.,10751.7,PED-13404
1819,2024-12-16,Despesa,Logística,Asperiores iure exercitationem possimus.,3756.27,
1820,2025-09-11,Receita,Tecnologia,Harum culpa accusamus optio.,6265.99,
1821,2025-02-22,Despesa,marketing,Veniam optio cum sint.,4747.27,PED-43591
1822,2024-12-29,receita,RH,Autem quia.,6492.46,
1823,2025-09-11,Receita,marketing,Alias cum impedit vitae.,7940.51,
1824,2025-10-28,receita,Tecnologia,Accusantium fugiat quod.,716.96,PED-95420
1825,2024-10-25,receita,Tecnologia,Natus reprehenderit unde laborum.,9704.44,
1826,2025-03-10,receita,Logística,Delectus quae numquam repudiandae.,4066.59,PED-48150
1827,2025-09-03,Receita,Tecnologia,Adipisci laboriosam a.,3728.8,
1828,2024-07-29,Receita,marketing,Quia illo deleniti.,2142.16,
1829,2024-03-22,receita,Logística,Quidem aspernatur.,-4091.86,
1830,2025-04-14,Receita,Logística,Quae aliquid enim iure iste.,-4212.89,PED-72354
1831,2024-06-18,Despesa,Receita,Temporibus necessitatibus ipsam blanditiis.,-1377.09,PED-85813
1832,2025-11-04,Despesa,Logística,Animi libero perferendis.,373.91,
1833,2024-10-27,receita,Marketing,Pariatur quos ducimus.,1918.61,
1834,2025-06-06,Despesa,marketing,Mollitia odit beatae quod.,1330.74,
1835,2024-06-17,receita,Receita,Temporibus nobis veniam voluptates occaecati.,7366.97,PED-53452
1836,2024-11-29,Receita,RH,Vitae omnis.,-4315.11,PED-10881
1837,2025-11-25,Receita,Marketing,Exercitationem adipisci temporibus.,-842.27,
1838,2025-12-02,Receita,Logística,Magnam occaecati facere a.,808.16,PED-92750
1839,2026-01-18,Receita,Marketing,Repudiandae harum voluptas.,-4017.54,
1840,2024-02-05,Receita,Logística,Error voluptatum deleniti necessitatibus.,6376.73,
1841,2024-04-12,Receita,marketing,Rerum incidunt odit.,-7570.16,
1842,2024-08-16,Receita,Receita,Magni nisi sit placeat.,-5255.13,
1843,2025-01-26,receita,marketing,Magnam dolores voluptas.,-1898.55,PED-41476
1844,2024-10-15,receita,Receita,Ea autem aut.,-4572.8,PED-79065
1845,2024-08-18,Despesa,Marketing,Mollitia qui voluptate nobis laboriosam.,-5630.13,
1846,2024-06-26,Receita,Tecnologia,Aspernatur eos unde error.,-436.09,PED-59054
1847,2025-03-15,Despesa,RH,Facilis laboriosam voluptas.,11539.63,
1848,2024-12-07,Despesa,Tecnologia,Fugit iste.,-4217.96,PED-80184
1849,2025-11-14,Receita,Logística,Asperiores saepe aut dolor omnis.,-3056.57,PED-92504
1850,2025-11-11,Receita,Tecnologia,Eius recusandae dolore ex.,11367.69,
1851,2025-08-15,Despesa,Marketing,Iure non eos omnis.,7693.3,
1852,2024-04-13,Receita,Tecnologia,Nisi maiores voluptas.,-237.68,PED-94550
1853,2025-06-26,receita,Tecnologia,Aut ullam magnam modi corrupti.,1285.35,PED-52182
1854,2024-09-30,Despesa,Receita,Adipisci laborum suscipit.,1665.94,PED-74853
1855,2024-10-23,receita,Tecnologia,Animi debitis nesciunt beatae dolorum.,18.92,
1856,2024-03-24,Receita,marketing,Temporibus molestias repudiandae dolorum.,9897.69,
1857,2024-08-03,receita,marketing,Atque eos repellat recusandae ipsum.,-1880.02,
1858,2025-12-30,receita,Logística,Temporibus sapiente.,3011.04,
1859,2024-07-17,receita,RH,Et cumque.,2376.41,
1860,2025-05-03,receita,Tecnologia,Necessitatibus voluptatibus eveniet maxime.,4422.52,PED-65850
1861,2024-04-15,receita,RH,Dolorum ducimus.,179.06,PED-75213
1862,2025-11-08,receita,RH,At sint.,-7505.64,
1863,2024-06-16,receita,Receita,Dignissimos expedita fugiat harum.,-6482.23,PED-20802
1864,2025-11-06,Despesa,Tecnologia,Exercitationem voluptatibus.,2933.04,PED-20244
1865,2024-04-04,Receita,Marketing,Earum cumque.,-5628.24,
1866,2024-09-14,Despesa,marketing,Eaque saepe laudantium illum.,-1324.84,PED-98487
1867,2025-02-13,receita,Logística,Tenetur porro voluptatum consequuntur.,6904.23,PED-99592
1868,2024-03-27,Receita,Receita,Esse et qui nam.,4080.68,PED-28070
1869,2025-09-05,Receita,Logística,Quasi et fugiat repellat.,-2363.09,PED-55433
1870,2024-06-12,receita,Tecnologia,Natus sunt ullam iure voluptate.,7156.12,PED-11558
1871,2024-08-14,Despesa,Tecnologia,Laborum ipsam.,11785.49,PED-29566
1872,2025-06-09,Receita,marketing,Nam eum odit est.,6466.72,PED-37508
1873,2024-09-23,Receita,Tecnologia,Debitis laboriosam recusandae tenetur.,3740.07,PED-82432
1874,2025-05-01,Despesa,RH,Neque odio.,-1186.81,PED-21255
1875,2024-06-28,Receita,RH,Ipsam fuga illum suscipit.,7402.62,
1876,2024-04-08,receita,RH,Tempora aperiam sapiente porro inventore.,9058.88,PED-13945
1877,2026-01-24,Receita,Tecnologia,Minus soluta eum.,9475.0,
1878,2025-12-06,receita,Receita,Numquam natus delectus.,8685.98,
1879,2025-08-23,receita,RH,Reiciendis assumenda odit animi.,5715.26,PED-62870
1880,2024-09-15,receita,Tecnologia,Aperiam voluptate delectus.,-7535.2,
1881,2025-04-01,Receita,Logística,Labore enim labore.,3363.82,PED-89036
1882,2025-05-30,receita,marketing,Officiis itaque necessitatibus illo aliquid.,10973.85,PED-18350
1883,2025-06-16,Receita,RH,Nihil nobis occaecati commodi.,-5827.23,PED-84647
1884,2025-09-26,Despesa,Logística,Culpa vel eius.,-6135.17,
1885,2024-10-17,Receita,Receita,Neque aliquid.,4067.28,
1886,2024-11-03,Receita,Marketing,Nemo quo saepe laboriosam iste.,10226.91,PED-60579
1887,2024-10-15,Receita,marketing,Molestiae minus fuga.,-2177.89,
1888,2024-04-08,receita,Marketing,Praesentium facilis tempora.,-626.95,
1889,2025-06-27,receita,RH,Quae voluptatibus optio molestiae.,-177.89,
1890,2026-01-15,Despesa,RH,Consectetur dolor unde voluptatum.,1565.02,PED-19012
1891,2024-10-05,Receita,marketing,Labore illum ex atque similique.,9408.98,PED-50600
1892,2024-08-25,Despesa,Receita,Maiores eveniet amet quibusdam accusantium.,1495.6,PED-89129
1893,2025-03-03,Despesa,marketing,Velit eum voluptas ratione.,2049.5,PED-99762
1894,2025-04-29,receita,marketing,Modi consectetur accusantium.,-7851.13,PED-28702
1895,2025-05-27,Receita,RH,Debitis quam esse fugiat.,4096.97,PED-42353
1896,2025-06-16,Despesa,RH,Cumque laudantium repellat totam.,1204.09,
1897,2025-01-03,Despesa,Marketing,Fugiat animi saepe culpa.,-2241.76,PED-69809
1898,2025-01-04,Despesa,Receita,Ipsa autem.,7846.94,
1899,2024-09-11,receita,marketing,Sapiente qui fugit molestiae.,-4408.44,PED-90967
1900,2025-06-02,receita,RH,Cum officiis quos fugit veritatis.,10216.66,
1901,2025-04-10,receita,Receita,Temporibus itaque.,10913.75,
1902,2024-07-08,receita,Receita,Tempora doloremque illum repellat.,2754.75,
1903,2024-03-17,Despesa,Receita,Architecto minus porro ullam.,6448.19,PED-38476
1904,2025-05-05,receita,Tecnologia,Nostrum nesciunt.,-5575.39,
1905,2025-11-10,Receita,Tecnologia,Recusandae autem veniam atque.,7330.78,PED-52731
1906,2025-12-26,receita,marketing,Sit laborum incidunt.,-2944.67,
1907,2024-08-31,receita,Marketing,Dolores ad ratione eius tempora.,-6536.09,PED-98555
1908,2024-06-23,receita,Logística,Rem sit officia corporis.,6919.15,PED-35480
1909,2025-11-27,Receita,Marketing,Omnis perferendis laborum.,-2987.89,PED-27888
1910,2024-09-28,Despesa,Receita,Aliquam ratione cum laborum eveniet.,1284.91,
1911,2024-11-16,Receita,Tecnologia,Quia deleniti eius voluptates.,5140.45,
1912,2025-07-09,receita,Logística,Atque suscipit.,8831.25,
1913,2025-06-17,Despesa,Marketing,Cum reiciendis modi repudiandae inventore.,-4455.27,PED-26272
1914,2024-07-21,Receita,Marketing,Quia distinctio quo labore necessitatibus.,5427.84,PED-11469
1915,2025-08-19,Receita,RH,Dolores fugiat laborum rerum.,-838.26,
1916,2025-07-13,Despesa,Tecnologia,Assumenda in alias ratione odio.,-3676.67,
1917,2024-06-29,receita,Receita,Recusandae iure sint repudiandae sapiente.,-1833.51,
1918,2025-01-08,Receita,RH,Doloribus magni similique repellendus.,7342.28,PED-42728
1919,2024-10-19,Receita,marketing,Assumenda magni.,-6172.27,
1920,2025-04-19,Receita,Logística,Doloremque autem ab voluptatibus.,8410.53,
1921,2024-12-15,Receita,Marketing,Quae facilis voluptatum officiis veniam.,7938.48,
1922,2025-01-23,Despesa,marketing,At blanditiis esse nam iusto.,-7119.75,
